start_time,end_time,dominant_object,non_dominant_object,interaction_type
340.9431,342.0266,Hand,FailOnTouchObstacleLong,PickedUp
342.6444,342.8222,Hand,FailOnTouchObstacleMed,RightGate
342.6667,342.8556,Hand,FailOnTouchObstacleLong,LeftGate
342.6667,342.8222,Hand,FailOnTouchObstacleShort,RightGate
342.6889,342.9222,HandToWrist,FailOnTouchObstacleMed,RightGate
342.7,342.9667,HandToWrist,FailOnTouchObstacleLong,LeftGate
342.7556,342.8,HandToWrist,FailOnTouchObstacleShort,RightGate
342.7778,343.6889,WristToElbow,FailOnTouchObstacleMed,RightGate
342.7889,343.7111,WristToElbow,FailOnTouchObstacleLong,LeftGate
343.4453,344.9983,Hand,FailOnTouchObstacleShort-1,PickedUp
343.7,343.7111,WristToElbow,FailOnTouchObstacleMed,RightGate
343.7222,343.7333,WristToElbow,FailOnTouchObstacleLong,LeftGate
343.7222,343.7333,WristToElbow,FailOnTouchObstacleMed,RightGate
343.7444,343.7556,WristToElbow,FailOnTouchObstacleLong,LeftGate
343.7444,343.7556,WristToElbow,FailOnTouchObstacleMed,RightGate
343.7667,343.7778,WristToElbow,FailOnTouchObstacleLong,LeftGate
343.7667,343.7778,WristToElbow,FailOnTouchObstacleMed,RightGate
343.7889,343.8,WristToElbow,FailOnTouchObstacleLong,LeftGate
343.7889,343.8,WristToElbow,FailOnTouchObstacleMed,RightGate
343.8111,343.8222,WristToElbow,FailOnTouchObstacleLong,LeftGate
343.8111,343.8222,WristToElbow,FailOnTouchObstacleMed,RightGate
343.8333,343.8445,WristToElbow,FailOnTouchObstacleLong,LeftGate
343.8333,343.8445,WristToElbow,FailOnTouchObstacleMed,RightGate
343.8556,343.8667,WristToElbow,FailOnTouchObstacleLong,LeftGate
343.8556,343.8667,WristToElbow,FailOnTouchObstacleMed,RightGate
343.8778,343.8889,WristToElbow,FailOnTouchObstacleLong,LeftGate
343.8778,343.8889,WristToElbow,FailOnTouchObstacleMed,RightGate
343.9,343.9111,WristToElbow,FailOnTouchObstacleLong,LeftGate
343.9,343.9111,WristToElbow,FailOnTouchObstacleMed,RightGate
343.9222,343.9333,WristToElbow,FailOnTouchObstacleLong,LeftGate
343.9222,343.9333,WristToElbow,FailOnTouchObstacleMed,RightGate
343.9445,343.9556,WristToElbow,FailOnTouchObstacleLong,LeftGate
343.9445,343.9556,WristToElbow,FailOnTouchObstacleMed,RightGate
343.9667,343.9778,WristToElbow,FailOnTouchObstacleLong,LeftGate
343.9667,343.9778,WristToElbow,FailOnTouchObstacleMed,RightGate
343.9889,344.0,WristToElbow,FailOnTouchObstacleLong,LeftGate
343.9889,344.0,WristToElbow,FailOnTouchObstacleMed,RightGate
344.0111,344.0222,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.0111,344.0222,WristToElbow,FailOnTouchObstacleMed,RightGate
344.0334,344.0445,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.0334,344.0445,WristToElbow,FailOnTouchObstacleMed,RightGate
344.0556,344.0667,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.0556,344.0667,WristToElbow,FailOnTouchObstacleMed,RightGate
344.0778,344.0889,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.0778,344.0889,WristToElbow,FailOnTouchObstacleMed,RightGate
344.1,344.1111,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.1,344.1111,WristToElbow,FailOnTouchObstacleMed,RightGate
344.1222,344.1333,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.1222,344.1333,WristToElbow,FailOnTouchObstacleMed,RightGate
344.1444,344.1556,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.1444,344.1556,WristToElbow,FailOnTouchObstacleMed,RightGate
344.1667,344.1778,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.1667,344.1778,WristToElbow,FailOnTouchObstacleMed,RightGate
344.1889,344.2,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.1889,344.2,WristToElbow,FailOnTouchObstacleMed,RightGate
344.2111,344.2222,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.2111,344.2222,WristToElbow,FailOnTouchObstacleMed,RightGate
344.2333,344.2444,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.2333,344.2444,WristToElbow,FailOnTouchObstacleMed,RightGate
344.2556,344.2667,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.2556,344.2667,WristToElbow,FailOnTouchObstacleMed,RightGate
344.2778,344.2889,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.2778,344.2889,WristToElbow,FailOnTouchObstacleMed,RightGate
344.3,344.3111,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.3,344.3111,WristToElbow,FailOnTouchObstacleMed,RightGate
344.3222,344.3333,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.3222,344.3333,WristToElbow,FailOnTouchObstacleMed,RightGate
344.3445,344.3556,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.3445,344.3556,WristToElbow,FailOnTouchObstacleMed,RightGate
344.3667,344.3778,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.3667,344.3778,WristToElbow,FailOnTouchObstacleMed,RightGate
344.3889,344.4,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.3889,344.4,WristToElbow,FailOnTouchObstacleMed,RightGate
344.4111,344.4222,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.4111,344.4222,WristToElbow,FailOnTouchObstacleMed,RightGate
344.4333,344.4445,WristToElbow,FailOnTouchObstacleLong,LeftGate
344.4333,344.4445,WristToElbow,FailOnTouchObstacleMed,RightGate
344.4556,344.4667,WristToElbow,FailOnTouchObstacleLong,LeftGate
