start_time,end_time,dominant_object,non_dominant_object,interaction_type
665.7154,667.2681,Hand,FailOnTouchObstacleMed,PickedUp
665.9778,666.3667,Hand,FailOnTouchObstacleShort,RightGate
665.9778,666.3667,Hand,FailOnTouchObstacleLong,LeftGate
666.0667,667.7667,HandToWrist,FailOnTouchObstacleShort,RightGate
666.0667,667.7667,HandToWrist,FailOnTouchObstacleLong,LeftGate
666.2,670.4,WristToElbow,FailOnTouchObstacleShort,RightGate
666.2,670.4,WristToElbow,FailOnTouchObstacleLong,LeftGate
666.9445,667.6556,Hand,FailOnTouchObstacleLong,LeftGate
666.9445,667.6556,Hand,FailOnTouchObstacleShort,RightGate
667.7556,668.4889,Hand,FailOnTouchObstacleMed,RightGate
667.8223,668.7111,HandToWrist,FailOnTouchObstacleMed,RightGate
668.1556,669.3445,Hand,FailOnTouchObstacleShort-1,LeftGate
668.1556,668.7889,Hand,FailOnTouchObstacleMed-1,LeftGate
668.1556,668.7889,Hand,FailOnTouchObstacleLong-1,RightGate
668.2511,669.2677,Hand,FailOnTouchObstacleShort-1,PickedUp
668.4222,669.1778,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
668.4222,669.1778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
668.4445,669.3223,WristToElbow,FailOnTouchObstacleMed,RightGate
668.7,669.2556,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
668.7,669.2556,WristToElbow,FailOnTouchObstacleLong-1,RightGate
669.2667,669.2778,WristToElbow,FailOnTouchObstacleLong-1,RightGate
669.2667,669.2778,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
669.2889,669.3,WristToElbow,FailOnTouchObstacleLong-1,RightGate
669.2889,669.3,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
669.3112,669.3223,WristToElbow,FailOnTouchObstacleLong-1,RightGate
669.3112,669.3223,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
669.3334,669.3445,WristToElbow,FailOnTouchObstacleMed,RightGate
669.3334,669.3445,WristToElbow,FailOnTouchObstacleLong-1,RightGate
669.3334,669.3445,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
669.3556,669.3667,WristToElbow,FailOnTouchObstacleMed,RightGate
669.3556,669.3667,WristToElbow,FailOnTouchObstacleLong-1,RightGate
669.3556,669.3667,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
669.3778,669.3889,WristToElbow,FailOnTouchObstacleMed,RightGate
669.3778,669.3889,WristToElbow,FailOnTouchObstacleLong-1,RightGate
669.3778,669.3889,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
669.3778,669.6223,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
669.3778,669.6223,HandToWrist,FailOnTouchObstacleLong-1,RightGate
669.4,669.4111,WristToElbow,FailOnTouchObstacleMed,RightGate
669.4,669.4111,WristToElbow,FailOnTouchObstacleLong-1,RightGate
669.4,669.4111,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
669.4222,669.4333,WristToElbow,FailOnTouchObstacleMed,RightGate
669.4222,669.4333,WristToElbow,FailOnTouchObstacleLong-1,RightGate
669.4222,669.4333,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
669.4445,669.4556,WristToElbow,FailOnTouchObstacleMed,RightGate
669.4445,669.4556,WristToElbow,FailOnTouchObstacleLong-1,RightGate
669.4445,669.4556,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
669.4667,669.4778,WristToElbow,FailOnTouchObstacleMed,RightGate
669.4667,669.4778,WristToElbow,FailOnTouchObstacleLong-1,RightGate
669.4667,669.4778,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
669.4889,670.2111,WristToElbow,FailOnTouchObstacleMed,RightGate
669.4889,670.1111,WristToElbow,FailOnTouchObstacleLong-1,RightGate
669.4889,670.1111,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
669.6111,669.9667,Hand,FailOnTouchObstacleShort-1,LeftGate
669.7111,669.9445,Hand,Target,Pushed
669.7667,669.9333,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
669.8597,,Hand,Target,PickedUp
669.9889,670.2,HandToWrist,FailOnTouchObstacleLong-1,RightGate
669.9889,670.2,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
670.0667,670.2,Hand,FailOnTouchObstacleMed-1,LeftGate
670.0667,670.2,Hand,FailOnTouchObstacleLong-1,RightGate
670.1111,670.2889,HandToWrist,FailOnTouchObstacleMed,RightGate
670.1667,670.2889,Hand,FailOnTouchObstacleMed,RightGate
670.3,670.4333,HandToWrist,FailOnTouchObstacleLong,LeftGate
670.3,670.4333,HandToWrist,FailOnTouchObstacleShort,RightGate
670.3334,670.4445,Hand,FailOnTouchObstacleShort,RightGate
670.3334,670.4445,Hand,FailOnTouchObstacleLong,LeftGate
