start_time,end_time,dominant_object,non_dominant_object,interaction_type
255.8027,256.4951,Hand,FailOnTouchObstacleShort,PickedUp
256.5445,256.6333,Hand,FailOnTouchObstacleShort,Pushed
257.0667,258.0667,Hand,FailOnTouchObstacleShort,LeftGate
257.1889,260.0,HandToWrist,FailOnTouchObstacleShort,LeftGate
257.5445,266.5778,WristToElbow,FailOnTouchObstacleShort,LeftGate
257.5889,259.4556,Hand,FailOnTouchObstacleMed,Pushed
257.6012,259.0641,Hand,FailOnTouchObstacleMed,PickedUp
257.6333,259.6222,Hand,FailOnTouchObstacleLong,RightGate
257.6555,257.8445,Hand,FailOnTouchObstacleMed,RightGate
257.8556,258.4445,Hand,FailOnTouchObstacleMed,RightGate
258.1778,259.4667,HandToWrist,FailOnTouchObstacleLong,RightGate
258.4667,258.5,Hand,FailOnTouchObstacleMed,RightGate
258.5445,259.1667,Hand,FailOnTouchObstacleMed,RightGate
259.2,259.4333,Hand,FailOnTouchObstacleMed,RightGate
259.5889,259.9,Hand,FailOnTouchObstacleShort,LeftGate
259.8222,260.0556,Hand,FailOnTouchObstacleLong,RightGate
259.8889,260.1778,HandToWrist,FailOnTouchObstacleLong,RightGate
260.0333,261.5111,WristToElbow,FailOnTouchObstacleLong,RightGate
260.5051,262.2816,Hand,FailOnTouchObstacleLong-1,PickedUp
260.9556,261.7889,HandToWrist,FailOnTouchObstacleLong,RightGate
261.0889,262.6222,Hand,FailOnTouchObstacleLong,RightGate
261.4556,263.5111,HandToWrist,FailOnTouchObstacleShort,LeftGate
261.7111,262.5445,Hand,FailOnTouchObstacleLong-1,LeftGate
262.6555,263.4,Hand,FailOnTouchObstacleShort,LeftGate
263.2111,265.2889,Hand,FailOnTouchObstacleLong,RightGate
263.3222,265.4333,HandToWrist,FailOnTouchObstacleLong,RightGate
263.5556,263.5889,WristToElbow,FailOnTouchObstacleLong,RightGate
263.5994,264.6159,Hand,FailOnTouchObstacleLong-1,PickedUp
263.6111,268.8556,WristToElbow,FailOnTouchObstacleLong,RightGate
265.6444,267.9333,Hand,FailOnTouchObstacleMed,LeftGate
265.6667,266.3,Hand,FailOnTouchObstacleShort-1,RightGate
265.6667,266.3,Hand,FailOnTouchObstacleMed-1,LeftGate
265.7333,267.7444,HandToWrist,FailOnTouchObstacleMed,LeftGate
265.7444,267.8,HandToWrist,FailOnTouchObstacleShort-1,RightGate
265.7444,267.8,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
265.7889,267.8667,Hand,FailOnTouchObstacleLong-1,RightGate
265.9,267.5445,WristToElbow,FailOnTouchObstacleMed,LeftGate
265.9556,267.6889,HandToWrist,FailOnTouchObstacleLong-1,RightGate
266.1,267.4667,WristToElbow,FailOnTouchObstacleShort-1,RightGate
266.1,267.4667,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
266.5333,267.2111,WristToElbow,FailOnTouchObstacleLong-1,RightGate
266.8951,,Hand,Target,PickedUp
267.1778,269.0778,WristToElbow,FailOnTouchObstacleShort,LeftGate
267.3222,267.9222,Hand,FailOnTouchObstacleMed-1,LeftGate
267.3222,267.9222,Hand,FailOnTouchObstacleShort-1,RightGate
268.5445,269.0111,HandToWrist,FailOnTouchObstacleLong,RightGate
268.7444,269.0333,Hand,FailOnTouchObstacleLong,RightGate
268.9,269.1778,HandToWrist,FailOnTouchObstacleShort,LeftGate
268.9778,269.2,Hand,FailOnTouchObstacleShort,LeftGate
