start_time,end_time,dominant_object,non_dominant_object,interaction_type
731.4975,732.3353,Hand,FailOnTouchObstacleLong,PickedUp
733.3889,734.3667,Hand,FailOnTouchObstacleShort,Pushed
733.4411,734.4576,Hand,FailOnTouchObstacleShort,PickedUp
733.6556,734.9667,Hand,FailOnTouchObstacleMed,RightGate
733.7,733.9889,Hand,FailOnTouchObstacleShort,LeftGate
733.8112,734.2556,Hand,FailOnTouchObstacleLong,RightGate
733.8778,735.1,HandToWrist,FailOnTouchObstacleLong,RightGate
733.9111,735.0444,HandToWrist,FailOnTouchObstacleMed,RightGate
734.0,734.0667,Hand,FailOnTouchObstacleShort,LeftGate
734.0778,734.1,Hand,FailOnTouchObstacleShort,LeftGate
734.0889,734.1,Hand,FailOnTouchObstacleShort,RightGate
734.1111,734.1556,Hand,FailOnTouchObstacleShort,LeftGate
734.1223,734.7222,WristToElbow,FailOnTouchObstacleLong,RightGate
734.5556,734.9889,Hand,FailOnTouchObstacleLong,RightGate
734.8889,736.4667,WristToElbow,FailOnTouchObstacleMed,RightGate
734.9667,736.4,WristToElbow,FailOnTouchObstacleLong,RightGate
735.0778,735.2889,Hand,FailOnTouchObstacleShort,RightGate
735.1223,735.4889,HandToWrist,FailOnTouchObstacleShort,RightGate
735.1445,735.3334,Hand,FailOnTouchObstacleShort-1,LeftGate
735.1445,735.3334,Hand,FailOnTouchObstacleMed-1,RightGate
735.1445,735.3334,Hand,FailOnTouchObstacleLong-1,RightGate
735.1778,735.5111,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
735.1778,735.5111,HandToWrist,FailOnTouchObstacleMed-1,RightGate
735.1778,735.5111,HandToWrist,FailOnTouchObstacleLong-1,RightGate
735.2667,736.2111,WristToElbow,FailOnTouchObstacleShort,RightGate
735.2889,736.1889,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
735.2889,736.1889,WristToElbow,FailOnTouchObstacleMed-1,RightGate
735.2889,736.1889,WristToElbow,FailOnTouchObstacleLong-1,RightGate
735.8986,,Hand,Target,PickedUp
736.0556,736.2778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
736.0556,736.2778,HandToWrist,FailOnTouchObstacleMed-1,RightGate
736.0556,736.2778,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
736.0889,736.3112,HandToWrist,FailOnTouchObstacleShort,RightGate
736.1556,736.2889,Hand,FailOnTouchObstacleLong-1,RightGate
736.1556,736.2889,Hand,FailOnTouchObstacleMed-1,RightGate
736.1556,736.2889,Hand,FailOnTouchObstacleShort-1,LeftGate
736.1778,736.3223,Hand,FailOnTouchObstacleShort,RightGate
736.3223,736.4889,HandToWrist,FailOnTouchObstacleLong,RightGate
736.3778,736.5,Hand,FailOnTouchObstacleLong,RightGate
736.3889,736.5333,HandToWrist,FailOnTouchObstacleMed,RightGate
736.4222,736.5333,Hand,FailOnTouchObstacleMed,RightGate
