start_time,end_time,dominant_object,non_dominant_object,interaction_type
324.9556,325.2111,Hand,FailOnTouchObstacleShort,RightGate
324.9556,325.2111,Hand,FailOnTouchObstacleLong,LeftGate
324.9556,325.2111,Hand,FailOnTouchObstacleMed,LeftGate
324.9889,325.5222,HandToWrist,FailOnTouchObstacleShort,RightGate
324.9889,325.5222,HandToWrist,FailOnTouchObstacleLong,LeftGate
324.9889,325.5222,HandToWrist,FailOnTouchObstacleMed,LeftGate
325.1111,328.0,WristToElbow,FailOnTouchObstacleShort,RightGate
325.1111,328.0,WristToElbow,FailOnTouchObstacleLong,LeftGate
325.1111,328.0,WristToElbow,FailOnTouchObstacleMed,LeftGate
326.4097,328.4087,Hand,FailOnTouchObstacleLong-1,PickedUp
327.5667,,HandToWrist,FailOnTouchObstacleLong,LeftGate
327.5667,,HandToWrist,FailOnTouchObstacleMed,LeftGate
327.5667,,HandToWrist,FailOnTouchObstacleShort,RightGate
327.7556,,Hand,FailOnTouchObstacleLong,LeftGate
327.7556,,Hand,FailOnTouchObstacleMed,LeftGate
327.7556,,Hand,FailOnTouchObstacleShort,RightGate
327.8,328.5445,Hand,FailOnTouchObstacleLong-1,LeftGate
