start_time,end_time,dominant_object,non_dominant_object,interaction_type
612.3525,614.0951,Hand,FailOnTouchObstacleMed,PickedUp
615.0111,615.2111,Hand,FailOnTouchObstacleMed,RightGate
615.0667,615.3223,HandToWrist,FailOnTouchObstacleMed,RightGate
615.1445,615.3334,Hand,FailOnTouchObstacleShort,RightGate
615.1445,615.3334,Hand,FailOnTouchObstacleLong,LeftGate
615.1889,615.6778,WristToElbow,FailOnTouchObstacleMed,RightGate
615.1889,615.4333,HandToWrist,FailOnTouchObstacleShort,RightGate
615.1889,615.4333,HandToWrist,FailOnTouchObstacleLong,LeftGate
615.3,615.9556,WristToElbow,FailOnTouchObstacleShort,RightGate
615.3,615.9556,WristToElbow,FailOnTouchObstacleLong,LeftGate
615.5222,615.7556,Hand,FailOnTouchObstacleMed-1,LeftGate
615.5222,615.7556,Hand,FailOnTouchObstacleShort-1,RightGate
615.5222,615.7556,Hand,FailOnTouchObstacleLong-1,LeftGate
615.5667,615.9333,HandToWrist,FailOnTouchObstacleShort-1,RightGate
615.5667,615.9333,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
615.5667,615.9333,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
615.7111,616.5444,WristToElbow,FailOnTouchObstacleShort-1,RightGate
615.7111,616.5444,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
615.7111,616.5444,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
616.1505,,Hand,Target,PickedUp
616.3556,616.6556,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
616.3556,616.6556,HandToWrist,FailOnTouchObstacleShort-1,RightGate
616.3556,616.6556,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
616.4889,616.6778,Hand,FailOnTouchObstacleLong-1,LeftGate
616.4889,616.6778,Hand,FailOnTouchObstacleShort-1,RightGate
616.4889,616.6778,Hand,FailOnTouchObstacleMed-1,LeftGate
616.5,616.9111,WristToElbow,FailOnTouchObstacleShort,RightGate
616.5,616.9111,WristToElbow,FailOnTouchObstacleLong,LeftGate
616.6667,617.0333,WristToElbow,FailOnTouchObstacleMed,RightGate
616.7778,617.0222,HandToWrist,FailOnTouchObstacleLong,LeftGate
616.7778,617.0222,HandToWrist,FailOnTouchObstacleShort,RightGate
616.8667,617.0333,Hand,FailOnTouchObstacleLong,LeftGate
616.8667,617.0333,Hand,FailOnTouchObstacleShort,RightGate
616.9111,617.1445,HandToWrist,FailOnTouchObstacleMed,RightGate
616.9889,617.1556,Hand,FailOnTouchObstacleMed,RightGate
