start_time,end_time,dominant_object,non_dominant_object,interaction_type
448.9111,449.0445,Hand,FailOnTouchObstacleShort,RightGate
448.9111,449.0445,Hand,FailOnTouchObstacleMed,LeftGate
448.9111,449.0445,Hand,FailOnTouchObstacleLong,RightGate
448.9445,449.1556,HandToWrist,FailOnTouchObstacleShort,RightGate
448.9445,449.1556,HandToWrist,FailOnTouchObstacleMed,LeftGate
448.9445,449.1556,HandToWrist,FailOnTouchObstacleLong,RightGate
449.0445,452.5334,WristToElbow,FailOnTouchObstacleShort,RightGate
449.0445,452.5334,WristToElbow,FailOnTouchObstacleMed,LeftGate
449.0445,452.5334,WristToElbow,FailOnTouchObstacleLong,RightGate
449.3778,450.5445,Hand,FailOnTouchObstacleLong-1,Pushed
449.4,449.7778,Hand,FailOnTouchObstacleShort-1,RightGate
449.4,449.5222,Hand,FailOnTouchObstacleLong-1,LeftGate
449.4,449.7778,Hand,FailOnTouchObstacleMed-1,RightGate
449.5334,449.6445,Hand,FailOnTouchObstacleLong-1,LeftGate
449.6222,449.7778,Hand,FailOnTouchObstacleLong-1,RightGate
449.7333,450.4036,Hand,FailOnTouchObstacleLong-1,PickedUp
449.7889,450.5,Hand,FailOnTouchObstacleLong-1,RightGate
450.6333,450.8889,Hand,FailOnTouchObstacleLong-1,Pushed
450.7111,450.8556,Hand,FailOnTouchObstacleLong-1,RightGate
451.3111,452.1,Hand,FailOnTouchObstacleLong-1,Pushed
451.3333,451.5889,Hand,FailOnTouchObstacleLong-1,LeftGate
451.5111,451.8,Hand,FailOnTouchObstacleLong-1,RightGate
451.5765,,Hand,FailOnTouchObstacleLong-1,PickedUp
451.6111,451.8,Hand,FailOnTouchObstacleLong-1,LeftGate
451.8667,452.0778,Hand,FailOnTouchObstacleLong-1,LeftGate
451.8778,452.0,Hand,FailOnTouchObstacleLong-1,RightGate
452.2111,452.7778,HandToWrist,FailOnTouchObstacleShort,RightGate
452.2111,452.7778,HandToWrist,FailOnTouchObstacleLong,RightGate
452.2111,452.7778,HandToWrist,FailOnTouchObstacleMed,LeftGate
452.4111,452.6222,Hand,FailOnTouchObstacleLong,RightGate
452.4111,452.6222,Hand,FailOnTouchObstacleMed,LeftGate
452.4111,452.6222,Hand,FailOnTouchObstacleShort,RightGate
452.4778,452.6778,FailOnTouchObstacleLong-1,FailOnTouchObstacleMed-1,Pushed
452.5889,,WristToElbow,FailOnTouchObstacleLong,RightGate
452.5889,,WristToElbow,FailOnTouchObstacleMed,LeftGate
452.5889,,WristToElbow,FailOnTouchObstacleShort,RightGate
452.6333,452.6445,Hand,FailOnTouchObstacleLong,RightGate
452.6333,452.6445,Hand,FailOnTouchObstacleMed,LeftGate
452.6333,452.6445,Hand,FailOnTouchObstacleShort,RightGate
452.6778,452.6889,Hand,FailOnTouchObstacleLong-1,RightGate
452.7,452.7111,Hand,FailOnTouchObstacleLong-1,RightGate
452.7,452.7111,Hand,FailOnTouchObstacleLong-1,LeftGate
452.7222,452.7333,Hand,FailOnTouchObstacleLong-1,RightGate
452.7222,452.7333,Hand,FailOnTouchObstacleLong-1,LeftGate
452.7444,452.7556,Hand,FailOnTouchObstacleLong-1,RightGate
452.7444,452.7556,Hand,FailOnTouchObstacleLong-1,LeftGate
452.7667,452.7778,Hand,FailOnTouchObstacleLong-1,RightGate
452.7667,452.7778,Hand,FailOnTouchObstacleLong-1,LeftGate
452.7889,452.8,Hand,FailOnTouchObstacleLong-1,RightGate
452.8222,452.9333,Hand,FailOnTouchObstacleLong-1,RightGate
452.9778,,Hand,FailOnTouchObstacleLong-1,RightGate
453.0667,,HandToWrist,FailOnTouchObstacleLong-1,Pushed
