start_time,end_time,dominant_object,non_dominant_object,interaction_type
782.9222,784.1556,Hand,FailOnTouchObstacleShort,RightGate
782.9667,784.0778,HandToWrist,FailOnTouchObstacleShort,RightGate
783.0667,783.6445,WristToElbow,FailOnTouchObstacleShort,RightGate
783.1889,783.4556,Hand,FailOnTouchObstacleLong,LeftGate
783.2277,784.3446,Hand,FailOnTouchObstacleMed,PickedUp
784.5,784.6667,Hand,FailOnTouchObstacleShort,RightGate
784.5667,784.6,HandToWrist,FailOnTouchObstacleShort,RightGate
784.7667,785.0,Hand,FailOnTouchObstacleShort,RightGate
784.8334,785.0889,HandToWrist,FailOnTouchObstacleShort,RightGate
784.9445,786.4333,WristToElbow,FailOnTouchObstacleShort,RightGate
784.9556,785.1556,Hand,FailOnTouchObstacleLong,LeftGate
785.0,785.2556,HandToWrist,FailOnTouchObstacleLong,LeftGate
785.1111,786.3334,WristToElbow,FailOnTouchObstacleLong,LeftGate
785.1223,785.3667,Hand,FailOnTouchObstacleMed,LeftGate
785.1667,785.4667,HandToWrist,FailOnTouchObstacleMed,LeftGate
785.2556,785.4889,Hand,FailOnTouchObstacleMed-1,LeftGate
785.2778,786.2333,WristToElbow,FailOnTouchObstacleMed,LeftGate
785.3,785.6778,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
785.4333,786.1111,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
785.5111,786.0,Hand,FailOnTouchObstacleLong-1,LeftGate
785.5778,785.9445,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
785.7301,,Hand,Target,PickedUp
785.8223,786.2111,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
786.0222,786.2222,Hand,FailOnTouchObstacleMed-1,LeftGate
786.0778,786.2889,HandToWrist,FailOnTouchObstacleMed,LeftGate
786.1445,786.3,Hand,FailOnTouchObstacleMed,LeftGate
786.2444,786.3889,HandToWrist,FailOnTouchObstacleLong,LeftGate
786.2778,786.4,Hand,FailOnTouchObstacleLong,LeftGate
786.3445,786.4778,HandToWrist,FailOnTouchObstacleShort,RightGate
786.3778,786.4778,Hand,FailOnTouchObstacleShort,RightGate
