start_time,end_time,dominant_object,non_dominant_object,interaction_type
603.9667,605.4889,Hand,FailOnTouchObstacleMed,Pushed
604.0111,604.9,Hand,FailOnTouchObstacleShort,RightGate
604.0111,604.9,Hand,FailOnTouchObstacleLong,LeftGate
604.0111,604.9,Hand,FailOnTouchObstacleMed,RightGate
604.1208,605.3718,Hand,FailOnTouchObstacleMed,PickedUp
604.3445,606.0,HandToWrist,FailOnTouchObstacleShort,RightGate
604.3445,606.0,HandToWrist,FailOnTouchObstacleLong,LeftGate
604.6334,606.6334,WristToElbow,FailOnTouchObstacleShort,RightGate
604.6334,606.6334,WristToElbow,FailOnTouchObstacleLong,LeftGate
604.9889,605.0111,Hand,FailOnTouchObstacleMed,RightGate
605.1667,605.3778,Hand,FailOnTouchObstacleMed,RightGate
605.7111,605.8889,Hand,FailOnTouchObstacleLong,LeftGate
605.7111,605.8889,Hand,FailOnTouchObstacleShort,RightGate
605.9111,606.1,Hand,FailOnTouchObstacleMed,RightGate
605.9556,606.2222,HandToWrist,FailOnTouchObstacleMed,RightGate
606.0889,607.1778,WristToElbow,FailOnTouchObstacleMed,RightGate
606.1111,606.3,Hand,FailOnTouchObstacleShort-1,LeftGate
606.1111,606.3,Hand,FailOnTouchObstacleMed-1,LeftGate
606.1111,606.3,Hand,FailOnTouchObstacleLong-1,RightGate
606.1556,606.4667,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
606.1556,606.4667,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
606.1556,606.4667,HandToWrist,FailOnTouchObstacleLong-1,RightGate
606.2889,607.0222,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
606.2889,607.0222,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
606.2889,607.0222,WristToElbow,FailOnTouchObstacleLong-1,RightGate
606.5111,606.8223,Hand,Target,Pushed
606.6445,606.6667,WristToElbow,FailOnTouchObstacleLong,LeftGate
606.6445,606.6667,WristToElbow,FailOnTouchObstacleShort,RightGate
606.6778,606.7889,WristToElbow,FailOnTouchObstacleLong,LeftGate
606.6778,606.7889,WristToElbow,FailOnTouchObstacleShort,RightGate
606.6791,,Hand,Target,PickedUp
606.8,606.8223,WristToElbow,FailOnTouchObstacleLong,LeftGate
606.8,606.8223,WristToElbow,FailOnTouchObstacleShort,RightGate
606.8334,607.2889,WristToElbow,FailOnTouchObstacleLong,LeftGate
606.8334,607.2889,WristToElbow,FailOnTouchObstacleShort,RightGate
606.8889,607.1223,HandToWrist,FailOnTouchObstacleLong-1,RightGate
606.8889,607.1223,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
606.8889,607.1223,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
606.9889,607.1334,Hand,FailOnTouchObstacleLong-1,RightGate
606.9889,607.1334,Hand,FailOnTouchObstacleMed-1,LeftGate
606.9889,607.1334,Hand,FailOnTouchObstacleShort-1,LeftGate
607.0778,607.2444,HandToWrist,FailOnTouchObstacleMed,RightGate
607.1445,607.2556,Hand,FailOnTouchObstacleMed,RightGate
607.2111,607.3556,HandToWrist,FailOnTouchObstacleLong,LeftGate
607.2111,607.3556,HandToWrist,FailOnTouchObstacleShort,RightGate
607.2667,607.3667,Hand,FailOnTouchObstacleShort,RightGate
607.2667,607.3667,Hand,FailOnTouchObstacleLong,LeftGate
