start_time,end_time,dominant_object,non_dominant_object,interaction_type
199.3802,200.6984,Hand,FailOnTouchObstacleLong,PickedUp
200.1667,200.2,Hand,FailOnTouchObstacleLong,LeftGate
200.7667,201.0556,Hand,FailOnTouchObstacleLong,Pushed
200.8,200.9556,Hand,FailOnTouchObstacleLong,RightGate
202.3181,203.0891,Hand,FailOnTouchObstacleLong,PickedUp
202.8445,202.8778,Hand,FailOnTouchObstacleLong,RightGate
202.8445,203.1778,Hand,FailOnTouchObstacleLong,LeftGate
203.2778,203.3667,Hand,FailOnTouchObstacleLong,Pushed
205.1889,205.7556,Hand,FailOnTouchObstacleShort,LeftGate
205.1889,205.7556,Hand,FailOnTouchObstacleMed,LeftGate
205.2672,206.1719,Hand,FailOnTouchObstacleLong,PickedUp
205.9333,206.0,Hand,FailOnTouchObstacleLong,RightGate
205.9333,206.3,Hand,FailOnTouchObstacleLong,LeftGate
206.0111,206.0222,Hand,FailOnTouchObstacleLong,RightGate
206.1111,206.1333,Hand,FailOnTouchObstacleLong,RightGate
207.4667,207.7556,Hand,FailOnTouchObstacleShort,LeftGate
207.4667,207.7556,Hand,FailOnTouchObstacleMed,LeftGate
208.0667,208.2111,Hand,FailOnTouchObstacleShort,LeftGate
208.0667,208.2111,Hand,FailOnTouchObstacleMed,LeftGate
208.3,208.4333,Hand,FailOnTouchObstacleShort,LeftGate
208.3,208.4333,Hand,FailOnTouchObstacleMed,LeftGate
209.2996,209.8583,Hand,FailOnTouchObstacleLong,PickedUp
209.3111,209.5889,Hand,FailOnTouchObstacleShort,LeftGate
209.3111,209.5889,Hand,FailOnTouchObstacleMed,LeftGate
210.1667,210.3333,Hand,FailOnTouchObstacleShort,LeftGate
210.1667,210.3333,Hand,FailOnTouchObstacleMed,LeftGate
210.2111,210.4222,HandToWrist,FailOnTouchObstacleShort,LeftGate
210.2111,210.4222,HandToWrist,FailOnTouchObstacleMed,LeftGate
210.3,,WristToElbow,FailOnTouchObstacleShort,LeftGate
210.3,,WristToElbow,FailOnTouchObstacleMed,LeftGate
210.4444,211.2333,Hand,FailOnTouchObstacleLong,RightGate
210.5222,211.7889,HandToWrist,FailOnTouchObstacleLong,RightGate
210.7966,211.8916,Hand,FailOnTouchObstacleMed-1,PickedUp
210.9667,212.7667,Hand,FailOnTouchObstacleShort-1,LeftGate
210.9667,212.7667,Hand,FailOnTouchObstacleLong-1,LeftGate
211.1333,,WristToElbow,FailOnTouchObstacleLong,RightGate
211.1667,,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
211.1667,,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
211.9333,,HandToWrist,FailOnTouchObstacleLong,RightGate
212.3,212.9,Hand,FailOnTouchObstacleLong,RightGate
212.6667,,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
212.6667,,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
212.6889,,Hand,FailOnTouchObstacleMed-1,RightGate
212.8445,,HandToWrist,FailOnTouchObstacleMed-1,RightGate
213.0778,213.6111,Hand,FailOnTouchObstacleLong,RightGate
