start_time,end_time,dominant_object,non_dominant_object,interaction_type
358.3556,359.7889,Hand,FailOnTouchObstacleShort,LeftGate
358.3556,358.5111,Hand,FailOnTouchObstacleMed,LeftGate
358.3556,359.7889,Hand,FailOnTouchObstacleLong,RightGate
358.3556,358.5334,Hand,FailOnTouchObstacleMed,Pushed
358.4445,358.5111,Hand,FailOnTouchObstacleMed,RightGate
358.4445,359.6111,HandToWrist,FailOnTouchObstacleShort,LeftGate
358.4445,359.6111,HandToWrist,FailOnTouchObstacleLong,RightGate
358.48199999999997,359.5991,Hand,FailOnTouchObstacleMed,PickedUp
358.8889,359.4445,FailOnTouchObstacleMed,FailOnTouchObstacleLong-1,Pushed
359.6667,,FailOnTouchObstacleMed,FailOnTouchObstacleLong-1,Pushed
360.3333,360.5111,Hand,FailOnTouchObstacleShort,LeftGate
360.3333,360.5111,Hand,FailOnTouchObstacleLong,RightGate
360.3778,360.5889,HandToWrist,FailOnTouchObstacleShort,LeftGate
360.3778,360.5889,HandToWrist,FailOnTouchObstacleLong,RightGate
360.4778,362.1444,WristToElbow,FailOnTouchObstacleShort,LeftGate
360.4778,362.1444,WristToElbow,FailOnTouchObstacleLong,RightGate
360.5222,360.8445,Hand,FailOnTouchObstacleMed,LeftGate
360.5889,361.0,HandToWrist,FailOnTouchObstacleMed,LeftGate
360.6889,360.9,Hand,FailOnTouchObstacleShort-1,RightGate
360.6889,360.9,Hand,FailOnTouchObstacleMed-1,RightGate
360.7333,360.9556,Hand,FailOnTouchObstacleLong-1,LeftGate
360.7333,361.1222,HandToWrist,FailOnTouchObstacleShort-1,RightGate
360.7333,361.1222,HandToWrist,FailOnTouchObstacleMed-1,RightGate
360.7444,361.9445,WristToElbow,FailOnTouchObstacleMed,LeftGate
360.7667,361.7,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
360.8556,361.5556,WristToElbow,FailOnTouchObstacleShort-1,RightGate
360.8556,361.5556,WristToElbow,FailOnTouchObstacleMed-1,RightGate
360.9111,361.5111,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
361.2748,,Hand,Target,PickedUp
361.3111,361.7556,HandToWrist,FailOnTouchObstacleMed-1,RightGate
361.3111,361.7556,HandToWrist,FailOnTouchObstacleShort-1,RightGate
361.4222,361.7444,Hand,FailOnTouchObstacleLong-1,LeftGate
361.4778,361.7889,Hand,FailOnTouchObstacleMed-1,RightGate
361.4778,361.7889,Hand,FailOnTouchObstacleShort-1,RightGate
361.6667,362.0334,HandToWrist,FailOnTouchObstacleMed,LeftGate
361.7889,362.0667,Hand,FailOnTouchObstacleMed,LeftGate
361.9889,362.2556,HandToWrist,FailOnTouchObstacleLong,RightGate
361.9889,362.2556,HandToWrist,FailOnTouchObstacleShort,LeftGate
362.0667,362.2778,Hand,FailOnTouchObstacleLong,RightGate
362.0667,362.2778,Hand,FailOnTouchObstacleShort,LeftGate
