start_time,end_time,dominant_object,non_dominant_object,interaction_type
255.3825,256.2539,Hand,FailOnTouchObstacleMed,PickedUp
255.4556,255.8889,Hand,FailOnTouchObstacleLong,RightGate
255.4556,255.8889,Hand,FailOnTouchObstacleShort,RightGate
256.6667,256.8667,Hand,FailOnTouchObstacleShort,RightGate
256.6667,256.8667,Hand,FailOnTouchObstacleLong,RightGate
256.7222,257.0111,HandToWrist,FailOnTouchObstacleShort,RightGate
256.7222,257.0111,HandToWrist,FailOnTouchObstacleLong,RightGate
256.8333,259.8556,WristToElbow,FailOnTouchObstacleShort,RightGate
256.8333,259.8556,WristToElbow,FailOnTouchObstacleLong,RightGate
256.8778,258.8445,Hand,FailOnTouchObstacleMed,LeftGate
256.9556,258.9333,HandToWrist,FailOnTouchObstacleMed,LeftGate
257.1778,259.7333,WristToElbow,FailOnTouchObstacleMed,LeftGate
257.3333,257.5333,Hand,FailOnTouchObstacleLong-1,Pushed
257.3667,257.4222,Hand,FailOnTouchObstacleShort-1,LeftGate
257.3667,257.4889,Hand,FailOnTouchObstacleMed-1,LeftGate
257.3667,257.4556,Hand,FailOnTouchObstacleLong-1,RightGate
257.6953,258.5326,Hand,FailOnTouchObstacleLong-1,PickedUp
257.7444,258.9333,Hand,FailOnTouchObstacleMed-1,LeftGate
257.7556,257.8445,Hand,FailOnTouchObstacleShort-1,LeftGate
258.6889,259.1667,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
258.7111,258.8333,Hand,FailOnTouchObstacleLong-1,Pushed
258.7333,259.4222,Hand,FailOnTouchObstacleLong-1,RightGate
258.8889,259.5333,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
258.8889,259.5333,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
258.9667,259.1667,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
258.9667,259.3778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
259.1667,259.3111,Hand,Target,Pushed
259.2365,,Hand,Target,PickedUp
259.3778,259.6444,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
259.3778,259.6444,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
259.5,259.6555,Hand,FailOnTouchObstacleMed-1,LeftGate
259.5,259.6555,Hand,FailOnTouchObstacleShort-1,LeftGate
259.5889,259.8,HandToWrist,FailOnTouchObstacleMed,LeftGate
259.6444,259.8111,Hand,FailOnTouchObstacleMed,LeftGate
259.7667,259.9333,HandToWrist,FailOnTouchObstacleLong,RightGate
259.7667,259.9333,HandToWrist,FailOnTouchObstacleShort,RightGate
259.8111,259.9445,Hand,FailOnTouchObstacleLong,RightGate
259.8111,259.9445,Hand,FailOnTouchObstacleShort,RightGate
