start_time,end_time,dominant_object,non_dominant_object,interaction_type
924.9445,925.8,Hand,FailOnTouchObstacleLong,Pushed
924.9556,925.2889,Hand,FailOnTouchObstacleShort,LeftGate
924.9556,925.2889,Hand,FailOnTouchObstacleMed,LeftGate
924.9556,925.0334,Hand,FailOnTouchObstacleLong,RightGate
925.0111,925.1889,HandToWrist,FailOnTouchObstacleShort,LeftGate
925.0111,925.1889,HandToWrist,FailOnTouchObstacleMed,LeftGate
925.0156,925.9539,Hand,FailOnTouchObstacleLong,PickedUp
925.3889,925.6667,Hand,FailOnTouchObstacleLong,LeftGate
925.6556,925.7111,Hand,FailOnTouchObstacleLong,RightGate
925.9778,926.1223,Hand,FailOnTouchObstacleLong,Pushed
926.0,926.1,Hand,FailOnTouchObstacleLong,RightGate
926.3889,926.6556,Hand,FailOnTouchObstacleLong,RightGate
926.4,926.5334,Hand,FailOnTouchObstacleShort,LeftGate
926.4,926.5334,Hand,FailOnTouchObstacleMed,LeftGate
926.4333,926.6111,HandToWrist,FailOnTouchObstacleShort,LeftGate
926.4333,926.6111,HandToWrist,FailOnTouchObstacleMed,LeftGate
926.4445,927.2222,HandToWrist,FailOnTouchObstacleLong,RightGate
926.4778,929.3112,WristToElbow,FailOnTouchObstacleShort,LeftGate
926.4778,929.3112,WristToElbow,FailOnTouchObstacleMed,LeftGate
926.6223,929.2111,WristToElbow,FailOnTouchObstacleLong,RightGate
926.8556,927.6334,Hand,FailOnTouchObstacleLong-1,Pushed
926.8778,926.9445,Hand,FailOnTouchObstacleShort-1,LeftGate
926.8778,926.9445,Hand,FailOnTouchObstacleMed-1,LeftGate
926.8889,926.9111,Hand,FailOnTouchObstacleLong-1,RightGate
926.903,927.5399,Hand,FailOnTouchObstacleLong-1,PickedUp
926.9222,927.3667,Hand,FailOnTouchObstacleLong-1,RightGate
926.9667,927.3112,Hand,FailOnTouchObstacleLong-1,LeftGate
927.5111,927.7333,HandToWrist,FailOnTouchObstacleMed,LeftGate
927.5111,927.7333,HandToWrist,FailOnTouchObstacleShort,LeftGate
927.7667,927.8445,Hand,FailOnTouchObstacleLong-1,Pushed
927.8,929.1,Hand,FailOnTouchObstacleLong-1,RightGate
927.9333,928.2333,Hand,FailOnTouchObstacleShort-1,LeftGate
927.9333,928.2333,Hand,FailOnTouchObstacleMed-1,LeftGate
927.9778,929.0778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
927.9778,929.1223,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
927.9778,929.1223,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
928.1889,929.0,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
928.1889,929.0,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
928.7911,,Hand,Target,PickedUp
928.9667,929.1334,Hand,FailOnTouchObstacleMed-1,LeftGate
928.9667,929.1334,Hand,FailOnTouchObstacleShort-1,LeftGate
929.1111,929.2889,HandToWrist,FailOnTouchObstacleLong,RightGate
929.1889,929.3,Hand,FailOnTouchObstacleLong,RightGate
929.2333,929.3556,HandToWrist,FailOnTouchObstacleMed,LeftGate
929.2333,929.3556,HandToWrist,FailOnTouchObstacleShort,LeftGate
929.2667,929.3556,Hand,FailOnTouchObstacleMed,LeftGate
929.2667,929.3556,Hand,FailOnTouchObstacleShort,LeftGate
