start_time,end_time,dominant_object,non_dominant_object,interaction_type
504.3556,504.5334,Hand,FailOnTouchObstacleShort,RightGate
504.3556,504.5334,Hand,FailOnTouchObstacleLong,LeftGate
504.3556,504.5334,Hand,FailOnTouchObstacleMed,RightGate
504.4,504.6333,HandToWrist,FailOnTouchObstacleShort,RightGate
504.4,504.6333,HandToWrist,FailOnTouchObstacleLong,LeftGate
504.4,504.6333,HandToWrist,FailOnTouchObstacleMed,RightGate
504.5,508.3778,WristToElbow,FailOnTouchObstacleShort,RightGate
504.5,508.3778,WristToElbow,FailOnTouchObstacleLong,LeftGate
504.5,508.3778,WristToElbow,FailOnTouchObstacleMed,RightGate
504.8778,506.2444,Hand,FailOnTouchObstacleMed-1,Pushed
505.0222,506.9667,Hand,FailOnTouchObstacleShort-1,LeftGate
505.0222,505.4556,Hand,FailOnTouchObstacleMed-1,LeftGate
505.0222,506.9667,Hand,FailOnTouchObstacleLong-1,RightGate
505.4514,506.1528,Hand,FailOnTouchObstacleMed-1,PickedUp
505.4667,506.2111,Hand,FailOnTouchObstacleMed-1,LeftGate
505.6667,506.4333,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
505.6667,506.4333,HandToWrist,FailOnTouchObstacleLong-1,RightGate
506.7,507.2889,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
506.7,507.2889,HandToWrist,FailOnTouchObstacleLong-1,RightGate
506.9333,508.0889,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
506.9333,508.0889,WristToElbow,FailOnTouchObstacleLong-1,RightGate
506.9445,508.0667,Hand,FailOnTouchObstacleMed-1,LeftGate
507.0334,508.0445,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
507.3445,507.7111,Hand,Target,Pushed
507.7414,,Hand,Target,PickedUp
507.9,508.2111,HandToWrist,FailOnTouchObstacleLong-1,RightGate
507.9,508.2111,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
508.0667,508.2111,Hand,FailOnTouchObstacleLong-1,RightGate
508.0667,508.2111,Hand,FailOnTouchObstacleShort-1,LeftGate
508.3,508.4667,HandToWrist,FailOnTouchObstacleLong,LeftGate
508.3,508.4667,HandToWrist,FailOnTouchObstacleMed,RightGate
508.3,508.4667,HandToWrist,FailOnTouchObstacleShort,RightGate
508.3556,508.4778,Hand,FailOnTouchObstacleShort,RightGate
508.3556,508.4778,Hand,FailOnTouchObstacleLong,LeftGate
508.3556,508.4778,Hand,FailOnTouchObstacleMed,RightGate
