start_time,end_time,dominant_object,non_dominant_object,interaction_type
766.8112,766.9667,Hand,FailOnTouchObstacleShort,LeftGate
766.8112,766.9667,Hand,FailOnTouchObstacleLong,LeftGate
766.8112,766.9667,Hand,FailOnTouchObstacleMed,RightGate
766.8445,767.0333,HandToWrist,FailOnTouchObstacleShort,LeftGate
766.8445,767.0333,HandToWrist,FailOnTouchObstacleLong,LeftGate
766.8445,767.0333,HandToWrist,FailOnTouchObstacleMed,RightGate
766.9222,769.6556,WristToElbow,FailOnTouchObstacleShort,LeftGate
766.9222,769.6556,WristToElbow,FailOnTouchObstacleLong,LeftGate
766.9222,769.6556,WristToElbow,FailOnTouchObstacleMed,RightGate
767.2444,767.7778,Hand,FailOnTouchObstacleShort-1,RightGate
767.2444,767.7778,Hand,FailOnTouchObstacleMed-1,LeftGate
767.2444,767.6223,Hand,FailOnTouchObstacleLong-1,RightGate
767.2778,768.1667,Hand,FailOnTouchObstacleLong-1,Pushed
767.3109,768.1263,Hand,FailOnTouchObstacleLong-1,PickedUp
767.3112,767.3334,HandToWrist,FailOnTouchObstacleLong-1,RightGate
767.4556,767.5667,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
767.4556,767.5667,HandToWrist,FailOnTouchObstacleShort-1,RightGate
767.6445,768.1556,Hand,FailOnTouchObstacleLong-1,RightGate
768.1778,768.2,Hand,FailOnTouchObstacleLong-1,Pushed
768.2111,769.1889,Hand,FailOnTouchObstacleLong-1,RightGate
768.2111,768.4333,Hand,FailOnTouchObstacleShort-1,RightGate
768.2111,768.4333,Hand,FailOnTouchObstacleMed-1,LeftGate
768.2667,768.5667,HandToWrist,FailOnTouchObstacleShort-1,RightGate
768.2667,768.5667,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
768.3223,769.1556,HandToWrist,FailOnTouchObstacleLong-1,RightGate
768.3667,769.1445,WristToElbow,FailOnTouchObstacleShort-1,RightGate
768.3667,769.1445,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
768.6556,768.9333,WristToElbow,FailOnTouchObstacleLong-1,RightGate
768.6778,768.8223,Hand,Target,Pushed
768.8525,,Hand,Target,PickedUp
768.9778,769.2444,HandToWrist,FailOnTouchObstacleShort-1,RightGate
768.9778,769.2444,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
769.0667,769.2667,Hand,FailOnTouchObstacleShort-1,RightGate
769.0667,769.2667,Hand,FailOnTouchObstacleMed-1,LeftGate
769.4889,769.7444,HandToWrist,FailOnTouchObstacleMed,RightGate
769.4889,769.7444,HandToWrist,FailOnTouchObstacleShort,LeftGate
769.4889,769.7444,HandToWrist,FailOnTouchObstacleLong,LeftGate
769.5444,769.7667,Hand,FailOnTouchObstacleLong,LeftGate
769.5444,769.7667,Hand,FailOnTouchObstacleMed,RightGate
769.5444,769.7667,Hand,FailOnTouchObstacleShort,LeftGate
