start_time,end_time,dominant_object,non_dominant_object,interaction_type
927.3112,927.4778,Hand,FailOnTouchObstacleShort-1,RightGate
927.3556,927.5334,HandToWrist,FailOnTouchObstacleShort-1,RightGate
927.3889,927.5334,Hand,FailOnTouchObstacleMed,RightGate
927.4222,927.5889,HandToWrist,FailOnTouchObstacleMed,RightGate
927.4445,930.7,WristToElbow,FailOnTouchObstacleShort-1,RightGate
927.5,930.7889,WristToElbow,FailOnTouchObstacleMed,RightGate
927.5222,927.6778,Hand,FailOnTouchObstacleShort,LeftGate
927.5556,927.7556,HandToWrist,FailOnTouchObstacleShort,LeftGate
927.6334,931.3889,WristToElbow,FailOnTouchObstacleShort,LeftGate
927.6667,927.9333,Hand,FailOnTouchObstacleLong,RightGate
927.7,928.0667,HandToWrist,FailOnTouchObstacleLong,RightGate
927.8334,932.4556,WristToElbow,FailOnTouchObstacleLong,RightGate
928.0667,929.7667,Hand,FailOnTouchObstacleMed-1,RightGate
928.1778,929.6556,HandToWrist,FailOnTouchObstacleMed-1,RightGate
928.7111,929.7667,Hand,FailOnTouchObstacleLong-1,Pushed
928.7778,928.8445,Hand,FailOnTouchObstacleLong-1,RightGate
928.8353,929.9412,Hand,FailOnTouchObstacleLong-1,PickedUp
928.8556,928.9222,Hand,FailOnTouchObstacleLong-1,RightGate
928.9445,929.0222,Hand,FailOnTouchObstacleLong-1,RightGate
929.0556,929.0778,Hand,FailOnTouchObstacleLong-1,RightGate
929.1445,929.1556,Hand,FailOnTouchObstacleLong-1,RightGate
929.1667,929.1778,Hand,FailOnTouchObstacleLong-1,RightGate
929.1889,929.2222,Hand,FailOnTouchObstacleLong-1,RightGate
929.2556,929.2667,Hand,FailOnTouchObstacleLong-1,RightGate
929.2778,929.6223,Hand,FailOnTouchObstacleLong-1,RightGate
929.6556,930.4889,HandToWrist,FailOnTouchObstacleLong,RightGate
930.4667,931.2,Hand,FailOnTouchObstacleMed-1,RightGate
930.5667,932.2,HandToWrist,FailOnTouchObstacleMed-1,RightGate
930.7333,932.0111,WristToElbow,FailOnTouchObstacleMed-1,RightGate
931.2222,931.9445,Hand,Target,Pushed
931.4274,,Hand,Target,PickedUp
931.5334,932.7889,WristToElbow,FailOnTouchObstacleShort,LeftGate
931.7889,932.2444,Hand,FailOnTouchObstacleMed-1,RightGate
931.9778,933.0889,WristToElbow,FailOnTouchObstacleMed,RightGate
932.0889,933.2111,WristToElbow,FailOnTouchObstacleShort-1,RightGate
932.2444,932.6889,HandToWrist,FailOnTouchObstacleLong,RightGate
932.3667,932.7333,Hand,FailOnTouchObstacleLong,RightGate
932.5445,933.0,HandToWrist,FailOnTouchObstacleShort,LeftGate
932.7111,933.0445,Hand,FailOnTouchObstacleShort,LeftGate
932.8778,933.3,HandToWrist,FailOnTouchObstacleMed,RightGate
933.0,933.4222,HandToWrist,FailOnTouchObstacleShort-1,RightGate
933.0222,933.3334,Hand,FailOnTouchObstacleMed,RightGate
933.1445,933.4667,Hand,FailOnTouchObstacleShort-1,RightGate
