start_time,end_time,dominant_object,non_dominant_object,interaction_type
333.7057,334.8339,Hand,FailOnTouchObstacleLong,PickedUp
334.2222,334.3556,Hand,FailOnTouchObstacleLong,RightGate
334.2667,334.3556,Hand,FailOnTouchObstacleLong,LeftGate
334.3667,334.4667,Hand,FailOnTouchObstacleLong,LeftGate
334.3667,334.4667,Hand,FailOnTouchObstacleLong,RightGate
334.4778,334.4889,Hand,FailOnTouchObstacleLong,LeftGate
334.4778,334.4889,Hand,FailOnTouchObstacleLong,RightGate
334.5,334.5111,Hand,FailOnTouchObstacleLong,LeftGate
334.5,334.5111,Hand,FailOnTouchObstacleLong,RightGate
334.5222,334.5334,Hand,FailOnTouchObstacleLong,LeftGate
334.5222,334.5334,Hand,FailOnTouchObstacleLong,RightGate
334.5445,334.5556,Hand,FailOnTouchObstacleLong,LeftGate
334.5445,334.5556,Hand,FailOnTouchObstacleLong,RightGate
334.5667,334.5778,Hand,FailOnTouchObstacleLong,RightGate
334.5889,334.6111,Hand,FailOnTouchObstacleLong,RightGate
334.8333,335.0,Hand,FailOnTouchObstacleLong,RightGate
335.2111,335.4333,Hand,FailOnTouchObstacleMed,LeftGate
335.2556,335.6333,HandToWrist,FailOnTouchObstacleMed,LeftGate
335.3222,335.9889,Hand,FailOnTouchObstacleLong,RightGate
335.4111,337.8778,WristToElbow,FailOnTouchObstacleMed,LeftGate
335.4889,336.2222,HandToWrist,FailOnTouchObstacleLong,RightGate
335.5222,337.8778,WristToElbow,FailOnTouchObstacleShort,LeftGate
335.8,337.5778,WristToElbow,FailOnTouchObstacleLong,RightGate
335.8333,336.2889,Hand,FailOnTouchObstacleShort-1,RightGate
335.8333,336.2889,Hand,FailOnTouchObstacleLong-1,LeftGate
335.8333,336.2889,Hand,FailOnTouchObstacleMed-1,RightGate
335.9,337.5334,HandToWrist,FailOnTouchObstacleShort-1,RightGate
335.9,337.5334,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
335.9,337.5334,HandToWrist,FailOnTouchObstacleMed-1,RightGate
336.2556,337.2889,WristToElbow,FailOnTouchObstacleShort-1,RightGate
336.2556,337.2889,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
336.2556,337.2889,WristToElbow,FailOnTouchObstacleMed-1,RightGate
336.856,,Hand,Target,PickedUp
337.2333,337.5667,Hand,FailOnTouchObstacleLong-1,LeftGate
337.2333,337.5667,Hand,FailOnTouchObstacleMed-1,RightGate
337.2333,337.5667,Hand,FailOnTouchObstacleShort-1,RightGate
337.2778,337.7889,HandToWrist,FailOnTouchObstacleLong,RightGate
337.4556,337.8222,Hand,FailOnTouchObstacleLong,RightGate
337.7333,338.0222,HandToWrist,FailOnTouchObstacleMed,LeftGate
337.8445,338.0445,Hand,FailOnTouchObstacleMed,LeftGate
337.9,338.0445,Hand,FailOnTouchObstacleShort,LeftGate
