start_time,end_time,dominant_object,non_dominant_object,interaction_type
287.9506,289.2019,Hand,FailOnTouchObstacleMed,PickedUp
289.9222,290.0778,Hand,FailOnTouchObstacleMed,LeftGate
289.9556,290.1555,HandToWrist,FailOnTouchObstacleMed,LeftGate
289.9889,290.1444,Hand,FailOnTouchObstacleShort,LeftGate
289.9889,290.1444,Hand,FailOnTouchObstacleLong,RightGate
290.0222,290.2556,HandToWrist,FailOnTouchObstacleShort,LeftGate
290.0222,290.2556,HandToWrist,FailOnTouchObstacleLong,RightGate
290.0333,292.9667,WristToElbow,FailOnTouchObstacleMed,LeftGate
290.1111,292.9222,WristToElbow,FailOnTouchObstacleShort,LeftGate
290.1111,292.9222,WristToElbow,FailOnTouchObstacleLong,RightGate
290.4752,291.3245,Hand,FailOnTouchObstacleLong-1,PickedUp
291.7778,292.0111,Hand,FailOnTouchObstacleShort-1,RightGate
291.7778,292.0111,Hand,FailOnTouchObstacleMed-1,LeftGate
291.8222,292.2667,HandToWrist,FailOnTouchObstacleShort-1,RightGate
291.8222,292.2667,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
291.8445,292.3,Hand,FailOnTouchObstacleLong-1,RightGate
291.9,292.7,HandToWrist,FailOnTouchObstacleLong-1,RightGate
291.9778,292.6444,WristToElbow,FailOnTouchObstacleShort-1,RightGate
291.9778,292.6444,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
292.1222,292.5445,WristToElbow,FailOnTouchObstacleLong-1,RightGate
292.3411,,Hand,Target,PickedUp
292.3889,292.7222,Hand,FailOnTouchObstacleLong-1,RightGate
292.4333,292.7556,HandToWrist,FailOnTouchObstacleShort-1,RightGate
292.4333,292.7556,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
292.6,292.7667,Hand,FailOnTouchObstacleShort-1,RightGate
292.6,292.7667,Hand,FailOnTouchObstacleMed-1,LeftGate
292.8445,292.9889,HandToWrist,FailOnTouchObstacleLong,RightGate
292.8445,292.9889,HandToWrist,FailOnTouchObstacleShort,LeftGate
292.8889,293.0,Hand,FailOnTouchObstacleLong,RightGate
292.8889,293.0,Hand,FailOnTouchObstacleShort,LeftGate
292.9,293.0445,HandToWrist,FailOnTouchObstacleMed,LeftGate
292.9333,293.0556,Hand,FailOnTouchObstacleMed,LeftGate
