start_time,end_time,dominant_object,non_dominant_object,interaction_type
364.9778,365.1556,Hand,FailOnTouchObstacleShort,Pushed
364.9889,365.2333,Hand,FailOnTouchObstacleLong,LeftGate
364.9889,365.2333,Hand,FailOnTouchObstacleMed,RightGate
365.0,365.0778,Hand,FailOnTouchObstacleShort,RightGate
365.0889,365.1556,HandToWrist,FailOnTouchObstacleLong,LeftGate
365.0889,365.1556,HandToWrist,FailOnTouchObstacleMed,RightGate
365.0995,366.0149,Hand,FailOnTouchObstacleShort,PickedUp
365.1,365.1111,Hand,FailOnTouchObstacleShort,RightGate
365.6111,365.8111,Hand,FailOnTouchObstacleShort,RightGate
366.0556,366.3111,Hand,FailOnTouchObstacleShort,RightGate
366.9,367.1889,Hand,FailOnTouchObstacleShort,RightGate
367.0,367.2889,HandToWrist,FailOnTouchObstacleShort,RightGate
367.0556,367.2222,Hand,FailOnTouchObstacleLong,LeftGate
367.0556,367.2222,Hand,FailOnTouchObstacleMed,RightGate
367.1,367.3111,HandToWrist,FailOnTouchObstacleLong,LeftGate
367.1,367.3111,HandToWrist,FailOnTouchObstacleMed,RightGate
367.1667,368.6556,WristToElbow,FailOnTouchObstacleShort,RightGate
367.2111,368.6556,WristToElbow,FailOnTouchObstacleLong,LeftGate
367.2111,368.6556,WristToElbow,FailOnTouchObstacleMed,RightGate
367.4111,367.6333,Hand,FailOnTouchObstacleShort-1,RightGate
367.4111,367.6333,Hand,FailOnTouchObstacleMed-1,LeftGate
367.4111,367.6333,Hand,FailOnTouchObstacleLong-1,RightGate
367.4445,367.8667,HandToWrist,FailOnTouchObstacleShort-1,RightGate
367.4445,367.8667,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
367.4445,367.8667,HandToWrist,FailOnTouchObstacleLong-1,RightGate
367.6111,368.2889,WristToElbow,FailOnTouchObstacleShort-1,RightGate
367.6111,368.2889,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
367.6111,368.2889,WristToElbow,FailOnTouchObstacleLong-1,RightGate
367.8667,368.0778,Hand,Target,Pushed
367.9595,,Hand,Target,PickedUp
368.0667,368.4333,HandToWrist,FailOnTouchObstacleLong-1,RightGate
368.0667,368.4333,HandToWrist,FailOnTouchObstacleShort-1,RightGate
368.0667,368.4333,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
368.2556,368.4556,Hand,FailOnTouchObstacleLong-1,RightGate
368.2556,368.4556,Hand,FailOnTouchObstacleShort-1,RightGate
368.2556,368.4556,Hand,FailOnTouchObstacleMed-1,LeftGate
368.5111,368.7667,HandToWrist,FailOnTouchObstacleShort,RightGate
368.5556,368.7444,HandToWrist,FailOnTouchObstacleLong,LeftGate
368.5556,368.7444,HandToWrist,FailOnTouchObstacleMed,RightGate
368.5889,368.7778,Hand,FailOnTouchObstacleShort,RightGate
368.6333,368.7556,Hand,FailOnTouchObstacleLong,LeftGate
368.6333,368.7556,Hand,FailOnTouchObstacleMed,RightGate
