start_time,end_time,dominant_object,non_dominant_object,interaction_type
314.6889,315.7111,Hand,FailOnTouchObstacleShort,Pushed
314.7333,314.8,Hand,FailOnTouchObstacleLong,LeftGate
314.7333,314.8,Hand,FailOnTouchObstacleMed,RightGate
314.7444,314.9445,Hand,FailOnTouchObstacleShort,LeftGate
314.7556,315.6,Hand,FailOnTouchObstacleShort,RightGate
314.776,315.5246,Hand,FailOnTouchObstacleShort,PickedUp
315.0889,315.1,Hand,FailOnTouchObstacleShort,LeftGate
315.1111,315.6111,Hand,FailOnTouchObstacleShort,LeftGate
316.0556,316.2222,Hand,FailOnTouchObstacleLong,LeftGate
316.0556,316.2222,Hand,FailOnTouchObstacleMed,RightGate
316.0778,316.2556,Hand,FailOnTouchObstacleShort,LeftGate
316.1,316.3445,HandToWrist,FailOnTouchObstacleLong,LeftGate
316.1,316.3445,HandToWrist,FailOnTouchObstacleMed,RightGate
316.1222,316.3889,HandToWrist,FailOnTouchObstacleShort,LeftGate
316.2,319.6,WristToElbow,FailOnTouchObstacleLong,LeftGate
316.2,319.6,WristToElbow,FailOnTouchObstacleMed,RightGate
316.2333,319.5778,WristToElbow,FailOnTouchObstacleShort,LeftGate
316.6222,317.7556,Hand,FailOnTouchObstacleShort-1,Pushed
316.6304,317.5911,Hand,FailOnTouchObstacleShort-1,PickedUp
316.6778,316.7,Hand,FailOnTouchObstacleShort-1,LeftGate
316.6778,316.7,Hand,FailOnTouchObstacleShort-1,RightGate
316.7111,316.7222,Hand,FailOnTouchObstacleShort-1,LeftGate
316.7111,316.7222,Hand,FailOnTouchObstacleShort-1,RightGate
316.8,316.8556,Hand,FailOnTouchObstacleShort-1,RightGate
316.8111,316.8556,Hand,FailOnTouchObstacleShort-1,LeftGate
316.8889,316.9333,Hand,FailOnTouchObstacleShort-1,LeftGate
316.8889,316.9333,Hand,FailOnTouchObstacleShort-1,RightGate
317.3222,317.5111,Hand,FailOnTouchObstacleShort-1,RightGate
317.3333,317.4,Hand,FailOnTouchObstacleShort-1,LeftGate
317.5,,FailOnTouchObstacleShort-1,FailOnTouchObstacleLong-1,Pushed
317.6,317.6555,Hand,FailOnTouchObstacleShort-1,RightGate
318.1889,318.4333,Hand,FailOnTouchObstacleLong-1,RightGate
318.1889,318.4333,Hand,FailOnTouchObstacleMed-1,LeftGate
318.2444,318.5334,Hand,FailOnTouchObstacleShort-1,RightGate
318.2444,319.3,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
318.2444,319.3,HandToWrist,FailOnTouchObstacleLong-1,RightGate
318.3,319.2333,HandToWrist,FailOnTouchObstacleShort-1,RightGate
318.4111,319.1222,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
318.4111,319.1222,WristToElbow,FailOnTouchObstacleLong-1,RightGate
318.4889,319.0556,WristToElbow,FailOnTouchObstacleShort-1,RightGate
318.8759,,Hand,Target,PickedUp
319.0,319.2667,Hand,FailOnTouchObstacleShort-1,RightGate
319.0778,319.3333,Hand,FailOnTouchObstacleLong-1,RightGate
319.0778,319.3333,Hand,FailOnTouchObstacleMed-1,LeftGate
319.4333,319.7,HandToWrist,FailOnTouchObstacleShort,LeftGate
319.4667,319.7111,HandToWrist,FailOnTouchObstacleLong,LeftGate
319.4667,319.7111,HandToWrist,FailOnTouchObstacleMed,RightGate
319.5334,319.7111,Hand,FailOnTouchObstacleShort,LeftGate
319.5556,319.7333,Hand,FailOnTouchObstacleLong,LeftGate
319.5556,319.7333,Hand,FailOnTouchObstacleMed,RightGate
