start_time,end_time,dominant_object,non_dominant_object,interaction_type
1342.154,1342.925,Hand,FailOnTouchObstacleMed,PickedUp
1343.1889999999999,1343.656,Hand,FailOnTouchObstacleMed,RightGate
1343.2779999999998,1343.422,HandToWrist,FailOnTouchObstacleMed,RightGate
1343.711,1344.2779999999998,Hand,FailOnTouchObstacleMed,RightGate
1343.767,1344.2220000000002,Hand,FailOnTouchObstacleShort-1,LeftGate
1343.8410000000001,1344.779,Hand,FailOnTouchObstacleLong,PickedUp
1343.878,1344.344,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
1343.9,1344.467,HandToWrist,FailOnTouchObstacleMed,RightGate
1344.122,1345.6329999999998,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
1344.2220000000002,1345.656,WristToElbow,FailOnTouchObstacleMed,RightGate
1344.489,1345.122,Hand,FailOnTouchObstacleShort,LeftGate
1344.556,1345.122,HandToWrist,FailOnTouchObstacleShort,LeftGate
1345.356,1346.444,WristToElbow,FailOnTouchObstacleShort,LeftGate
1345.378,1345.756,Hand,FailOnTouchObstacleLong,LeftGate
1345.422,1346.3329999999999,HandToWrist,FailOnTouchObstacleLong,LeftGate
1345.444,1345.856,Hand,FailOnTouchObstacleMed-1,LeftGate
1345.489,1346.2779999999998,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
1345.533,1346.256,WristToElbow,FailOnTouchObstacleLong,LeftGate
1345.7,1346.1670000000001,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
1345.8110000000001,1346.089,Hand,FailOnTouchObstacleLong-1,LeftGate
1345.953,,Hand,Target,PickedUp
1345.967,1346.011,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
1346.067,1346.289,Hand,FailOnTouchObstacleMed-1,LeftGate
1346.1329999999998,1346.356,Hand,FailOnTouchObstacleLong,LeftGate
1346.2,1346.733,WristToElbow,FailOnTouchObstacleMed,RightGate
1346.211,1346.733,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
1346.611,1346.8329999999999,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
1346.622,1346.856,HandToWrist,FailOnTouchObstacleMed,RightGate
1346.645,1346.8670000000002,Hand,FailOnTouchObstacleShort-1,LeftGate
1346.6779999999999,1346.889,Hand,FailOnTouchObstacleMed,RightGate
