start_time,end_time,dominant_object,non_dominant_object,interaction_type
554.457,556.8917,Hand,FailOnTouchObstacleMed,PickedUp
556.3556,557.2222,Hand,FailOnTouchObstacleShort,LeftGate
556.3556,557.2222,Hand,FailOnTouchObstacleLong,LeftGate
556.5778,557.1,HandToWrist,FailOnTouchObstacleShort,LeftGate
556.5778,557.1,HandToWrist,FailOnTouchObstacleLong,LeftGate
558.1987,559.9415,Hand,FailOnTouchObstacleShort,PickedUp
559.8556,560.0111,Hand,FailOnTouchObstacleShort,RightGate
560.3667,560.6,Hand,FailOnTouchObstacleShort,RightGate
560.4333,560.8445,HandToWrist,FailOnTouchObstacleShort,RightGate
560.5,560.6889,Hand,FailOnTouchObstacleLong,LeftGate
560.5444,561.8223,WristToElbow,FailOnTouchObstacleShort,RightGate
560.5444,560.8445,HandToWrist,FailOnTouchObstacleLong,LeftGate
560.6334,561.7,WristToElbow,FailOnTouchObstacleLong,LeftGate
560.8778,561.4111,Hand,FailOnTouchObstacleMed,RightGate
561.025,562.5328,Hand,FailOnTouchObstacleMed-1,PickedUp
561.0333,561.2889,HandToWrist,FailOnTouchObstacleMed,RightGate
561.4667,563.4445,HandToWrist,FailOnTouchObstacleShort,RightGate
561.4667,561.9,HandToWrist,FailOnTouchObstacleLong,LeftGate
561.5889,562.0111,Hand,FailOnTouchObstacleLong,LeftGate
561.7,563.2444,Hand,FailOnTouchObstacleShort,RightGate
563.0111,563.2556,Hand,FailOnTouchObstacleLong,LeftGate
563.0555,563.4333,HandToWrist,FailOnTouchObstacleLong,LeftGate
563.1778,566.0889,WristToElbow,FailOnTouchObstacleLong,LeftGate
563.1889,565.6556,WristToElbow,FailOnTouchObstacleShort,RightGate
563.3111,563.7667,Hand,FailOnTouchObstacleMed-1,RightGate
563.3889,564.0667,HandToWrist,FailOnTouchObstacleMed-1,RightGate
563.4667,563.9556,Hand,FailOnTouchObstacleMed,RightGate
563.5333,564.4445,HandToWrist,FailOnTouchObstacleMed,RightGate
563.6889,565.8445,WristToElbow,FailOnTouchObstacleMed-1,RightGate
563.7111,564.5333,Hand,FailOnTouchObstacleShort-1,RightGate
563.7111,564.5333,Hand,FailOnTouchObstacleLong-1,LeftGate
563.8,565.8223,HandToWrist,FailOnTouchObstacleShort-1,RightGate
563.8,565.8223,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
563.8667,565.7778,WristToElbow,FailOnTouchObstacleMed,RightGate
564.2778,565.6556,WristToElbow,FailOnTouchObstacleShort-1,RightGate
564.2778,565.6556,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
565.215,,Hand,Target,PickedUp
565.5889,565.8445,Hand,FailOnTouchObstacleLong-1,LeftGate
565.5889,565.8445,Hand,FailOnTouchObstacleShort-1,RightGate
565.6,565.9111,HandToWrist,FailOnTouchObstacleMed,RightGate
565.6778,565.9556,HandToWrist,FailOnTouchObstacleMed-1,RightGate
565.7333,565.9222,Hand,FailOnTouchObstacleMed,RightGate
565.7778,565.9778,Hand,FailOnTouchObstacleMed-1,RightGate
565.7889,566.0555,WristToElbow,FailOnTouchObstacleShort,RightGate
565.9667,566.1556,HandToWrist,FailOnTouchObstacleShort,RightGate
565.9778,566.1667,HandToWrist,FailOnTouchObstacleLong,LeftGate
566.0222,566.1667,Hand,FailOnTouchObstacleShort,RightGate
566.0444,566.1778,Hand,FailOnTouchObstacleLong,LeftGate
