start_time,end_time,dominant_object,non_dominant_object,interaction_type
706.8223,707.0,Hand,FailOnTouchObstacleShort,LeftGate
706.8223,707.0,Hand,FailOnTouchObstacleMed,LeftGate
706.8223,707.0,Hand,FailOnTouchObstacleLong,RightGate
706.8556,707.1556,HandToWrist,FailOnTouchObstacleShort,LeftGate
706.8556,707.1556,HandToWrist,FailOnTouchObstacleMed,LeftGate
706.8556,707.1556,HandToWrist,FailOnTouchObstacleLong,RightGate
706.9667,707.9556,WristToElbow,FailOnTouchObstacleShort,LeftGate
706.9667,707.9556,WristToElbow,FailOnTouchObstacleMed,LeftGate
706.9667,707.9556,WristToElbow,FailOnTouchObstacleLong,RightGate
707.4778,707.6334,Hand,FailOnTouchObstacleMed-1,Pushed
707.5333,707.5667,Hand,FailOnTouchObstacleShort-1,LeftGate
707.5333,707.5667,Hand,FailOnTouchObstacleLong-1,RightGate
707.5444,707.5556,Hand,FailOnTouchObstacleMed-1,LeftGate
707.5529,708.7477,Hand,FailOnTouchObstacleMed-1,PickedUp
707.8112,708.0444,HandToWrist,FailOnTouchObstacleLong,RightGate
707.8112,708.0444,HandToWrist,FailOnTouchObstacleMed,LeftGate
707.8112,708.0444,HandToWrist,FailOnTouchObstacleShort,LeftGate
707.8889,708.0667,Hand,FailOnTouchObstacleLong,RightGate
707.8889,708.0667,Hand,FailOnTouchObstacleMed,LeftGate
707.8889,708.0667,Hand,FailOnTouchObstacleShort,LeftGate
709.1889,709.2889,Hand,FailOnTouchObstacleShort,LeftGate
709.1889,709.2889,Hand,FailOnTouchObstacleMed,LeftGate
709.1889,709.2889,Hand,FailOnTouchObstacleLong,RightGate
709.2111,709.3556,HandToWrist,FailOnTouchObstacleShort,LeftGate
709.2111,709.3556,HandToWrist,FailOnTouchObstacleMed,LeftGate
709.2111,709.3556,HandToWrist,FailOnTouchObstacleLong,RightGate
709.2667,710.3556,WristToElbow,FailOnTouchObstacleShort,LeftGate
709.2667,710.3556,WristToElbow,FailOnTouchObstacleMed,LeftGate
709.2667,710.3556,WristToElbow,FailOnTouchObstacleLong,RightGate
709.4333,709.6111,Hand,FailOnTouchObstacleShort-1,LeftGate
709.4333,709.6111,Hand,FailOnTouchObstacleLong-1,RightGate
709.4778,710.1667,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
709.4778,710.1667,HandToWrist,FailOnTouchObstacleLong-1,RightGate
709.6,710.0667,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
709.6,710.0667,WristToElbow,FailOnTouchObstacleLong-1,RightGate
709.6223,709.7222,Hand,FailOnTouchObstacleMed-1,RightGate
709.8647,,Hand,Target,PickedUp
709.9445,710.0889,Hand,FailOnTouchObstacleMed-1,RightGate
710.0444,710.1778,Hand,FailOnTouchObstacleLong-1,RightGate
710.0444,710.1778,Hand,FailOnTouchObstacleShort-1,LeftGate
710.2778,710.4222,HandToWrist,FailOnTouchObstacleLong,RightGate
710.2778,710.4222,HandToWrist,FailOnTouchObstacleMed,LeftGate
710.2778,710.4222,HandToWrist,FailOnTouchObstacleShort,LeftGate
710.3223,710.4333,Hand,FailOnTouchObstacleLong,RightGate
710.3223,710.4333,Hand,FailOnTouchObstacleMed,LeftGate
710.3223,710.4333,Hand,FailOnTouchObstacleShort,LeftGate
