start_time,end_time,dominant_object,non_dominant_object,interaction_type
822.4135,823.4521,Hand,FailOnTouchObstacleMed,PickedUp
823.8889,824.0333,Hand,FailOnTouchObstacleMed,LeftGate
823.9222,824.1111,HandToWrist,FailOnTouchObstacleMed,LeftGate
824.0,824.1445,Hand,FailOnTouchObstacleShort,LeftGate
824.0,824.1445,Hand,FailOnTouchObstacleLong,RightGate
824.0333,824.2778,HandToWrist,FailOnTouchObstacleShort,LeftGate
824.0333,824.2778,HandToWrist,FailOnTouchObstacleLong,RightGate
824.6367,826.1667,Hand,FailOnTouchObstacleShort-1,PickedUp
824.8445,825.1111,HandToWrist,FailOnTouchObstacleLong,RightGate
824.8445,825.1111,HandToWrist,FailOnTouchObstacleShort,LeftGate
824.9445,825.1334,Hand,FailOnTouchObstacleLong,RightGate
824.9445,825.1334,Hand,FailOnTouchObstacleShort,LeftGate
824.9889,825.2889,HandToWrist,FailOnTouchObstacleMed,LeftGate
825.0778,825.3334,Hand,FailOnTouchObstacleMed,LeftGate
826.6111,826.7111,Hand,FailOnTouchObstacleMed,LeftGate
826.6334,826.7556,Hand,FailOnTouchObstacleShort-1,RightGate
826.6334,826.7667,HandToWrist,FailOnTouchObstacleMed,LeftGate
826.6667,826.8223,HandToWrist,FailOnTouchObstacleShort-1,RightGate
826.6778,826.7778,Hand,FailOnTouchObstacleShort,LeftGate
826.6778,826.7778,Hand,FailOnTouchObstacleLong,RightGate
826.7,827.0667,WristToElbow,FailOnTouchObstacleMed,LeftGate
826.7,826.8334,HandToWrist,FailOnTouchObstacleShort,LeftGate
826.7,826.8334,HandToWrist,FailOnTouchObstacleLong,RightGate
826.7444,827.9111,WristToElbow,FailOnTouchObstacleShort-1,RightGate
826.7667,827.8778,WristToElbow,FailOnTouchObstacleLong,RightGate
826.7667,827.8778,WristToElbow,FailOnTouchObstacleShort,LeftGate
826.9,827.0556,Hand,FailOnTouchObstacleMed-1,RightGate
826.9,827.0556,Hand,FailOnTouchObstacleLong-1,LeftGate
826.9333,827.3112,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
826.9333,827.3112,HandToWrist,FailOnTouchObstacleMed-1,RightGate
827.0445,827.6223,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
827.0445,827.6223,WristToElbow,FailOnTouchObstacleMed-1,RightGate
827.3,827.4222,Hand,Target,Pushed
827.4177,,Hand,Target,PickedUp
827.4333,827.7222,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
827.4333,827.7222,HandToWrist,FailOnTouchObstacleMed-1,RightGate
827.5889,827.7333,Hand,FailOnTouchObstacleLong-1,LeftGate
827.5889,827.7333,Hand,FailOnTouchObstacleMed-1,RightGate
827.6,827.9667,WristToElbow,FailOnTouchObstacleMed,LeftGate
827.8,827.9556,HandToWrist,FailOnTouchObstacleLong,RightGate
827.8,827.9556,HandToWrist,FailOnTouchObstacleShort,LeftGate
827.8223,827.9778,HandToWrist,FailOnTouchObstacleShort-1,RightGate
827.8556,827.9667,Hand,FailOnTouchObstacleLong,RightGate
827.8556,827.9667,Hand,FailOnTouchObstacleShort,LeftGate
827.8778,827.9889,Hand,FailOnTouchObstacleShort-1,RightGate
827.8889,828.0445,HandToWrist,FailOnTouchObstacleMed,LeftGate
827.9333,828.0556,Hand,FailOnTouchObstacleMed,LeftGate
