start_time,end_time,dominant_object,non_dominant_object,interaction_type
1102.4,1102.633,Hand,FailOnTouchObstacleMed-1,RightGate
1102.4560000000001,1104.678,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1102.4669999999999,1102.745,Hand,FailOnTouchObstacleShort,LeftGate
1102.511,1103.567,HandToWrist,FailOnTouchObstacleShort,LeftGate
1102.522,1103.511,Hand,FailOnTouchObstacleLong-1,LeftGate
1102.567,1103.478,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
1102.611,1103.422,WristToElbow,FailOnTouchObstacleMed-1,RightGate
1102.7,1103.289,WristToElbow,FailOnTouchObstacleShort,LeftGate
1102.711,1103.256,Hand,FailOnTouchObstacleMed,LeftGate
1102.844,1103.145,HandToWrist,FailOnTouchObstacleMed,LeftGate
1102.9560000000001,1103.089,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
1103.211,1103.989,Hand,FailOnTouchObstacleShort,LeftGate
1103.367,1103.856,Hand,FailOnTouchObstacleMed-1,RightGate
1103.667,1104.911,HandToWrist,FailOnTouchObstacleShort,LeftGate
1103.7,1104.622,Hand,FailOnTouchObstacleLong-1,LeftGate
1103.767,1105.056,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
1103.822,1107.1889999999999,WristToElbow,FailOnTouchObstacleMed-1,RightGate
1103.922,1107.989,WristToElbow,FailOnTouchObstacleShort,LeftGate
1103.944,1104.233,Hand,FailOnTouchObstacleMed,LeftGate
1104.133,1104.389,Hand,FailOnTouchObstacleShort,LeftGate
1104.289,1105.111,Hand,FailOnTouchObstacleMed,LeftGate
1104.4669999999999,1105.333,HandToWrist,FailOnTouchObstacleMed,LeftGate
1104.501,1106.255,Hand,FailOnTouchObstacleLong,PickedUp
1104.5330000000001,1107.9560000000001,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
1105.056,1107.878,WristToElbow,FailOnTouchObstacleMed,LeftGate
1105.633,1106.844,Hand,FailOnTouchObstacleShort-1,RightGate
1105.789,1107.278,HandToWrist,FailOnTouchObstacleShort-1,RightGate
1106.8,1107.656,WristToElbow,FailOnTouchObstacleShort-1,RightGate
1107.2830000000001,,Hand,Target,PickedUp
1107.289,1107.3,HandToWrist,FailOnTouchObstacleShort-1,RightGate
1107.3110000000001,1107.322,HandToWrist,FailOnTouchObstacleShort-1,RightGate
1107.411,1107.756,HandToWrist,FailOnTouchObstacleShort-1,RightGate
1107.5,1108.022,WristToElbow,FailOnTouchObstacleMed-1,RightGate
1107.633,1107.767,Hand,FailOnTouchObstacleShort-1,RightGate
1107.8110000000001,1107.9669999999999,HandToWrist,FailOnTouchObstacleMed,LeftGate
1107.856,1107.9669999999999,Hand,FailOnTouchObstacleMed,LeftGate
1107.878,1108.0439999999999,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
1107.911,1108.078,HandToWrist,FailOnTouchObstacleShort,LeftGate
1107.933,1108.056,Hand,FailOnTouchObstacleLong-1,LeftGate
1107.944,1108.122,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1107.9669999999999,1108.1,Hand,FailOnTouchObstacleShort,LeftGate
1108.0,1108.145,Hand,FailOnTouchObstacleMed-1,RightGate
