start_time,end_time,dominant_object,non_dominant_object,interaction_type
422.789,425.47,Hand,FailOnTouchObstacleLong,PickedUp
423.5334,423.9333,Hand,FailOnTouchObstacleLong,LeftGate
424.7111,425.0222,Hand,FailOnTouchObstacleLong,RightGate
425.1333,425.2667,Hand,FailOnTouchObstacleLong,RightGate
425.4889,425.5,Hand,FailOnTouchObstacleLong,RightGate
425.7667,,FailOnTouchObstacleLong,FailOnTouchObstacleShort,Pushed
426.3667,426.4889,Hand,FailOnTouchObstacleMed,RightGate
426.3889,426.4889,Hand,FailOnTouchObstacleShort,LeftGate
426.4,426.5778,HandToWrist,FailOnTouchObstacleMed,RightGate
426.4445,426.5778,HandToWrist,FailOnTouchObstacleShort,LeftGate
426.4556,426.6222,WristToElbow,FailOnTouchObstacleShort,LeftGate
426.4667,429.0222,WristToElbow,FailOnTouchObstacleMed,RightGate
426.7545,427.6486,Hand,FailOnTouchObstacleMed-1,PickedUp
426.9778,427.0111,WristToElbow,FailOnTouchObstacleShort,LeftGate
427.0889,428.0,Hand,FailOnTouchObstacleLong,LeftGate
427.1667,427.9556,HandToWrist,FailOnTouchObstacleLong,LeftGate
427.3556,427.3667,Hand,FailOnTouchObstacleMed-1,LeftGate
427.3778,427.7889,Hand,FailOnTouchObstacleMed-1,LeftGate
427.4778,428.0222,FailOnTouchObstacleMed-1,FailOnTouchObstacleShort-1,Pushed
427.8667,428.0667,HandToWrist,FailOnTouchObstacleMed,RightGate
428.2111,428.4111,Hand,FailOnTouchObstacleMed-1,LeftGate
428.2111,428.3778,Hand,FailOnTouchObstacleShort-1,LeftGate
428.2111,428.3778,Hand,FailOnTouchObstacleLong-1,RightGate
428.2444,428.9,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
428.2444,428.5667,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
428.2444,428.5667,HandToWrist,FailOnTouchObstacleLong-1,RightGate
428.2667,428.8667,Hand,FailOnTouchObstacleLong,LeftGate
428.3333,428.8333,HandToWrist,FailOnTouchObstacleLong,LeftGate
428.3556,428.8333,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
428.3556,428.8333,WristToElbow,FailOnTouchObstacleLong-1,RightGate
428.3778,428.8222,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
428.5865,,Hand,Target,PickedUp
428.6333,428.9,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
428.6333,428.9,HandToWrist,FailOnTouchObstacleLong-1,RightGate
428.7667,428.9,Hand,FailOnTouchObstacleMed-1,LeftGate
428.8,428.9111,Hand,FailOnTouchObstacleLong-1,RightGate
428.8,428.9111,Hand,FailOnTouchObstacleShort-1,LeftGate
428.9445,429.0,WristToElbow,FailOnTouchObstacleShort,LeftGate
428.9667,429.0778,HandToWrist,FailOnTouchObstacleMed,RightGate
428.9889,429.0778,Hand,FailOnTouchObstacleMed,RightGate
