start_time,end_time,dominant_object,non_dominant_object,interaction_type
1103.4669999999999,1103.567,Hand,FailOnTouchObstacleShort,LeftGate
1103.4669999999999,1103.567,Hand,FailOnTouchObstacleLong,RightGate
1103.4669999999999,1103.567,Hand,FailOnTouchObstacleMed,RightGate
1103.489,1103.633,HandToWrist,FailOnTouchObstacleShort,LeftGate
1103.489,1103.633,HandToWrist,FailOnTouchObstacleLong,RightGate
1103.489,1103.633,HandToWrist,FailOnTouchObstacleMed,RightGate
1103.5330000000001,1105.578,WristToElbow,FailOnTouchObstacleShort,LeftGate
1103.5330000000001,1105.578,WristToElbow,FailOnTouchObstacleLong,RightGate
1103.5330000000001,1105.578,WristToElbow,FailOnTouchObstacleMed,RightGate
1103.896,1104.241,Hand,FailOnTouchObstacleMed-1,PickedUp
1103.978,1103.989,Hand,FailOnTouchObstacleMed-1,LeftGate
1103.978,1104.022,Hand,FailOnTouchObstacleLong-1,RightGate
1104.5439999999999,1104.722,Hand,FailOnTouchObstacleLong-1,RightGate
1104.578,1104.8,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1104.589,1104.722,Hand,FailOnTouchObstacleShort-1,RightGate
1104.633,1104.8,HandToWrist,FailOnTouchObstacleShort-1,RightGate
1104.645,1105.333,WristToElbow,FailOnTouchObstacleLong-1,RightGate
1104.722,1105.289,Hand,FailOnTouchObstacleMed-1,LeftGate
1104.789,1105.211,WristToElbow,FailOnTouchObstacleShort-1,RightGate
1104.833,1105.267,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
1104.933,1105.211,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
1105.0,1105.122,Hand,Target,Pushed
1105.113,,Hand,Target,PickedUp
1105.245,1105.378,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1105.267,1105.333,HandToWrist,FailOnTouchObstacleShort-1,RightGate
1105.278,1105.389,Hand,FailOnTouchObstacleLong-1,RightGate
1105.278,1105.367,Hand,FailOnTouchObstacleShort-1,RightGate
1105.489,1105.6,HandToWrist,FailOnTouchObstacleLong,RightGate
1105.489,1105.6,HandToWrist,FailOnTouchObstacleMed,RightGate
1105.489,1105.6,HandToWrist,FailOnTouchObstacleShort,LeftGate
1105.5,1105.611,Hand,FailOnTouchObstacleLong,RightGate
1105.5,1105.611,Hand,FailOnTouchObstacleMed,RightGate
1105.5,1105.611,Hand,FailOnTouchObstacleShort,LeftGate
