start_time,end_time,dominant_object,non_dominant_object,interaction_type
341.8673,343.0181,Hand,FailOnTouchObstacleShort,PickedUp
342.2556,343.3778,Hand,FailOnTouchObstacleLong,LeftGate
342.2556,343.3778,Hand,FailOnTouchObstacleMed,LeftGate
342.3333,343.3667,HandToWrist,FailOnTouchObstacleLong,LeftGate
342.3333,343.3667,HandToWrist,FailOnTouchObstacleMed,LeftGate
342.7,343.2556,WristToElbow,FailOnTouchObstacleLong,LeftGate
342.7,343.2556,WristToElbow,FailOnTouchObstacleMed,LeftGate
343.9008,344.9951,Hand,FailOnTouchObstacleLong,PickedUp
345.4445,345.6333,Hand,FailOnTouchObstacleMed,LeftGate
345.4667,345.6778,Hand,FailOnTouchObstacleLong,RightGate
345.4889,345.7667,HandToWrist,FailOnTouchObstacleMed,LeftGate
345.5222,345.8556,HandToWrist,FailOnTouchObstacleLong,RightGate
345.6111,346.1778,WristToElbow,FailOnTouchObstacleMed,LeftGate
345.6333,345.9,Hand,FailOnTouchObstacleShort,RightGate
345.6667,346.1444,WristToElbow,FailOnTouchObstacleLong,RightGate
345.6667,346.1444,HandToWrist,FailOnTouchObstacleShort,RightGate
345.8556,346.0111,WristToElbow,FailOnTouchObstacleShort,RightGate
345.9111,347.3187,Hand,FailOnTouchObstacleMed-1,PickedUp
345.9111,346.1556,Hand,FailOnTouchObstacleShort,RightGate
346.0111,346.2444,HandToWrist,FailOnTouchObstacleLong,RightGate
346.0778,346.2667,HandToWrist,FailOnTouchObstacleMed,LeftGate
346.1111,346.2556,Hand,FailOnTouchObstacleLong,RightGate
346.1444,346.2778,Hand,FailOnTouchObstacleMed,LeftGate
347.8889,348.0556,Hand,FailOnTouchObstacleMed-1,RightGate
347.9,348.0334,Hand,FailOnTouchObstacleMed,LeftGate
347.9222,348.0556,Hand,FailOnTouchObstacleLong,RightGate
347.9333,348.1333,HandToWrist,FailOnTouchObstacleMed-1,RightGate
347.9333,348.1222,HandToWrist,FailOnTouchObstacleMed,LeftGate
347.9556,348.1444,HandToWrist,FailOnTouchObstacleLong,RightGate
348.0222,349.1667,WristToElbow,FailOnTouchObstacleMed-1,RightGate
348.0222,349.1667,WristToElbow,FailOnTouchObstacleMed,LeftGate
348.0334,348.1667,Hand,FailOnTouchObstacleShort,RightGate
348.0445,349.1444,WristToElbow,FailOnTouchObstacleLong,RightGate
348.0667,348.2667,HandToWrist,FailOnTouchObstacleShort,RightGate
348.1556,349.0556,WristToElbow,FailOnTouchObstacleShort,RightGate
348.1889,348.4222,Hand,FailOnTouchObstacleShort-1,RightGate
348.1889,348.4222,Hand,FailOnTouchObstacleLong-1,LeftGate
348.2333,349.0,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
348.2333,349.0,HandToWrist,FailOnTouchObstacleShort-1,RightGate
348.3889,348.9,WristToElbow,FailOnTouchObstacleShort-1,RightGate
348.3889,348.9,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
348.6143,,Hand,Target,PickedUp
348.8667,349.0,Hand,FailOnTouchObstacleLong-1,LeftGate
348.8667,349.0,Hand,FailOnTouchObstacleShort-1,RightGate
348.9667,349.1222,HandToWrist,FailOnTouchObstacleShort,RightGate
349.0222,349.1333,Hand,FailOnTouchObstacleShort,RightGate
349.0667,349.2111,HandToWrist,FailOnTouchObstacleLong,RightGate
349.0778,349.2444,HandToWrist,FailOnTouchObstacleMed-1,RightGate
349.0889,349.2333,HandToWrist,FailOnTouchObstacleMed,LeftGate
349.1111,349.2222,Hand,FailOnTouchObstacleLong,RightGate
349.1222,349.2556,Hand,FailOnTouchObstacleMed-1,RightGate
349.1333,349.2444,Hand,FailOnTouchObstacleMed,LeftGate
