start_time,end_time,dominant_object,non_dominant_object,interaction_type
522.3711,523.1194,Hand,FailOnTouchObstacleShort,PickedUp
524.1806,524.8397,Hand,FailOnTouchObstacleLong,PickedUp
524.5444,525.1556,Hand,FailOnTouchObstacleShort,RightGate
524.6667,524.9667,HandToWrist,FailOnTouchObstacleShort,RightGate
524.8889,,FailOnTouchObstacleLong,FailOnTouchObstacleShort,Pushed
525.0667,525.3334,Hand,FailOnTouchObstacleMed,LeftGate
525.1334,525.4111,HandToWrist,FailOnTouchObstacleMed,LeftGate
525.2667,525.3889,Hand,FailOnTouchObstacleShort,RightGate
525.3111,526.8667,WristToElbow,FailOnTouchObstacleMed,LeftGate
525.3222,525.3556,HandToWrist,FailOnTouchObstacleShort,RightGate
525.3556,525.5222,Hand,FailOnTouchObstacleLong,RightGate
525.3889,525.6556,HandToWrist,FailOnTouchObstacleLong,RightGate
525.5,526.7444,WristToElbow,FailOnTouchObstacleLong,RightGate
525.5333,525.8111,Hand,FailOnTouchObstacleShort-1,RightGate
525.5333,525.8111,Hand,FailOnTouchObstacleLong-1,LeftGate
525.5333,525.8111,Hand,FailOnTouchObstacleMed-1,LeftGate
525.5778,526.7889,WristToElbow,FailOnTouchObstacleShort,RightGate
525.5778,526.3334,HandToWrist,FailOnTouchObstacleShort-1,RightGate
525.5778,526.3334,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
525.5778,526.3334,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
525.7778,526.6,WristToElbow,FailOnTouchObstacleShort-1,RightGate
525.7778,526.6,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
525.7778,526.6,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
526.3254,,Hand,Target,PickedUp
526.4,526.6667,HandToWrist,FailOnTouchObstacleShort-1,RightGate
526.4,526.6667,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
526.4,526.6667,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
526.5444,526.6778,Hand,FailOnTouchObstacleLong-1,LeftGate
526.5444,526.6778,Hand,FailOnTouchObstacleShort-1,RightGate
526.5444,526.6778,Hand,FailOnTouchObstacleMed-1,LeftGate
526.6556,526.8,HandToWrist,FailOnTouchObstacleLong,RightGate
526.7,526.8111,Hand,FailOnTouchObstacleLong,RightGate
526.7111,526.8445,HandToWrist,FailOnTouchObstacleShort,RightGate
526.7444,526.8445,Hand,FailOnTouchObstacleShort,RightGate
526.7889,526.9,HandToWrist,FailOnTouchObstacleMed,LeftGate
526.8111,526.9111,Hand,FailOnTouchObstacleMed,LeftGate
